ROI,FA_mean,MD_mean,RD_mean,AD_mean
Cerebelum_4_5_L,0.25730092725773546,0.001021404040637027,0.0009035555257750446,0.0012571010703609918
Cerebelum_4_5_R,0.1803347911498523,0.0010681591590213702,0.0009751120320780388,0.0012542534129080334
Cerebelum_6_L,0.22170043488767427,0.0011066080969791387,0.0009883281600212158,0.0013431679708949846
Cerebelum_6_R,0.18437914323429033,0.001146131070870176,0.0010534051250679405,0.0013315829624746477
Cerebelum_7b_L,0.29620991425869586,0.0010347602197813216,0.0008812631247304524,0.0013417544098830601
Cerebelum_7b_R,0.3106233258271242,0.0010585344401243036,0.0009034218679098729,0.0013687595845531652
Cerebelum_8_L,0.28082007280970905,0.0009963817585706422,0.0008574965881581488,0.0012741520993956293
Cerebelum_8_R,0.25576253745041183,0.0009686701671066227,0.0008503711838411584,0.0012052681336375518
Cerebelum_9_L,0.187491976443374,0.0015539988971540084,0.0014204613355573586,0.0018210740203473067
Cerebelum_9_R,0.2608503393343381,0.0008883338649800975,0.0007743555213319767,0.0011162905522763393
Cerebelum_10_L,0.2612806461533681,0.0007065843744806926,0.0006055090299570633,0.0009087350635279512
Cerebelum_10_R,0.28202889028393646,0.0011054995958577644,0.0009807257930861655,0.0013550472014009622
Vermis_1_2,0.29998774785840604,0.0007481040475353066,0.0006257339178144983,0.000992844306976923
Vermis_3,0.18568083016202694,0.001067833729682921,0.0009785380682182326,0.0012464250526122978
Vermis_4_5,0.14317583771856274,0.0012971104342187668,0.0012174875447622338,0.0014563562131318332
Vermis_6,0.15415014866934357,0.001236107664481139,0.0011610635771534324,0.0013861958391365526
Vermis_7,0.196575172523182,0.0013657139816587558,0.00124908887713274,0.0015989641907107875
Vermis_8,0.1670499487852405,0.0012439285900124688,0.0011525033015810848,0.0014267791668752363
Vermis_9,0.23153166129646616,0.000993939478396642,0.0008790303624395131,0.0012237577103109002
Vermis_10,0.26007907525115387,0.0008736579770780248,0.0007530633346221068,0.0011148472619898606
