ROI,FA_mean,MD_mean,RD_mean,AD_mean
Occipital_Mid_L,0.5190314922436725,0.0009008768087500846,0.0006501318290707423,0.0014023667681087688
Occipital_Mid_R,0.4879473721259479,0.0008680561006881219,0.0006476532780531914,0.001308861745957983
Occipital_Inf_L,0.5547196678435145,0.0006915147774582143,0.00047489752999804914,0.0011247492723785444
Occipital_Inf_R,0.45433358623557746,0.0008670633376993777,0.0006631899644624004,0.001274810084173332
Fusiform_L,0.29887991069591013,0.0011418164174207598,0.000985149106185598,0.0014551510398910829
Fusiform_R,0.2884355560039484,0.0011579073969220706,0.0009982071250741922,0.0014773079406178275
Postcentral_L,0.17966249747840857,0.0017248059189701912,0.00162221485940126,0.0019299880381080535
Postcentral_R,0.19966232821634666,0.001632982203479986,0.0015209460624732553,0.0018570544854934477
Parietal_Sup_L,0.39706694297186307,0.001217909110101493,0.0010017399587683507,0.0016502474127677769
Parietal_Sup_R,0.41715232362172516,0.0011138495244014481,0.0009182249200257194,0.0015050987331529056
Parietal_Inf_L,0.2450878817683347,0.0018385483063713402,0.001647091736307097,0.002221461446499827
Parietal_Inf_R,0.23553590239534145,0.001765381979750316,0.0015879490599367337,0.002120247819377481
SupraMarginal_L,0.22355068924535057,0.0017195046825744956,0.0015342414618702254,0.002090031123983037
SupraMarginal_R,0.22241588948882174,0.001521745085585861,0.001363118681007838,0.0018389978947419066
Angular_L,0.37900745710130596,0.0014260442291590784,0.0011664709579915452,0.0019451907714941451
Angular_R,0.34565747497979327,0.001305158836596664,0.0011002081727531747,0.0017150601642836425
Precuneus_L,0.31729722175557984,0.0013708310787700596,0.0011995074980319191,0.00171347824024634
Precuneus_R,0.2769689073047884,0.0014770891002971317,0.001324873995841335,0.0017815193092087249
Paracentral_Lobule_L,0.19079681216369862,0.0017494113497647757,0.0016372552084941159,0.0019737236323060956
Paracentral_Lobule_R,0.1749282539621747,0.0019387304675343956,0.0018158295735244256,0.0021845322555543354
Caudate_L,0.36950133337276986,0.0015560116862712297,0.0013318279617004693,0.0020043791354127506
Caudate_R,0.3482447224552182,0.0017244597551901951,0.0014944195072778372,0.0021845402510149107
Putamen_L,0.1924596832209055,0.0017439159858877304,0.0016042561680663973,0.0020232356215303966
Putamen_R,0.2021144214982953,0.0014808508693596534,0.0013509404149668906,0.0017406717781451783
Pallidum_L,0.15955707768273888,0.0017529630370173293,0.0016420597938408687,0.0019747695233702507
Pallidum_R,0.18744825644558843,0.0014749020261047427,0.001355025679811332,0.0017146547186915645
Thalamus_L,0.14523495018989863,0.0016103110022838755,0.0015176430382925574,0.0017956469302665109
Thalamus_R,0.15088080131079512,0.0014813233009792742,0.0013870097940542356,0.0016699503148293513
Heschl_L,0.3680016234259736,0.001056469456903777,0.0008694294677126781,0.001430549435285975
Heschl_R,0.20132764686648683,0.001128972570032571,0.0010352574502770137,0.0013164028095436857
Temporal_Sup_L,0.2099226492695503,0.0013568781721141777,0.0012287900063585348,0.0016130545036254639
Temporal_Sup_R,0.24637252432924003,0.0013953609071733863,0.001242546964442672,0.0017009887926348146
Temporal_Pole_Sup_L,0.3026705467903918,0.0013781660815325814,0.0012239231684817425,0.0016866519076342598
Temporal_Pole_Sup_R,0.4084737713018901,0.0010552475258269712,0.0009018448428838264,0.0013620528917132604
Temporal_Mid_L,0.34197054936658117,0.0013352627526960642,0.0011339105425584633,0.0017379671729712662
Temporal_Mid_R,0.38328888926010213,0.001173411817326647,0.0009750321297534159,0.0015701711924731097
Temporal_Pole_Mid_L,0.5738260198287908,0.0006724437415260964,0.0005038047714920953,0.0010097216815940985
Temporal_Pole_Mid_R,0.5693393840062124,0.0006219840130766224,0.00045734300281096487,0.0009512660336079373
Temporal_Inf_L,0.3787404484100921,0.0010910525678644095,0.0009130084778999726,0.0014471407477932828
Temporal_Inf_R,0.3821385418316114,0.0011447996822506806,0.0009501012439971331,0.0015341965587577751
Cerebelum_Crus1_L,0.5209689968050896,0.0007604982121890605,0.0005603651552279392,0.001160764326111303
Cerebelum_Crus1_R,0.42187239725699993,0.0009567179696420439,0.0007674446574016299,0.0013352645941228708
Cerebelum_Crus2_L,0.5931453181331501,0.0005461259299477859,0.00038031185522328394,0.00087775407939679
Cerebelum_Crus2_R,0.5665531666752831,0.0005508080481679594,0.000397452449040018,0.0008575192464238421
Cerebelum_3_L,0.21529639016854538,0.0008926116692560385,0.0008001410371912166,0.001077552933385682
Cerebelum_3_R,0.1532920676015877,0.0015260602354195188,0.0014310925661161291,0.0017159955740262975
Cerebelum_4_5_L,0.18336485788721787,0.001270758784725385,0.0011658591452046825,0.00148055806376679
Cerebelum_4_5_R,0.20556477390636502,0.0014681715770739874,0.0013354987771544992,0.001733517176912964
Cerebelum_6_L,0.34043194259229353,0.0013251408827151282,0.0011230265360605079,0.0017293695760243692
Cerebelum_6_R,0.40149769411099956,0.0011611821978829982,0.0009500403638015763,0.001583465866045842
Cerebelum_7b_L,0.5221883432793919,0.0006519291349820772,0.0004943754420153999,0.0009670365209154315
Cerebelum_7b_R,0.6266503348298367,0.0004299898836260186,0.00028761281806665275,0.0007147440147447505
Cerebelum_8_L,0.5792505965260928,0.0005591976316345804,0.00039356025872633397,0.0008904723774510728
Cerebelum_8_R,0.5855980902484791,0.0005270384064693675,0.0003769372809281247,0.0008272406575518534
Cerebelum_9_L,0.5274280036303424,0.0007918636925515574,0.0005996765939567934,0.0011762378897410856
Cerebelum_9_R,0.5570982376287753,0.0006606083139044339,0.0004897727047559071,0.0010022795322014875
Cerebelum_10_L,0.2156469076282004,0.0012784256392097246,0.0011374112505132075,0.0015604544166027583
Cerebelum_10_R,0.2819912764690785,0.0012978516205325483,0.0011059800260583385,0.0016815948094809675
Vermis_1_2,0.13662448290581902,0.0021534414115493405,0.0020375860840003684,0.0023851520666472842
Vermis_3,0.10636484767534388,0.0022439350438762905,0.002135958075659376,0.0024598889803101195
Vermis_4_5,0.16814233801598047,0.0018835186831557742,0.0017452496028890784,0.0021600568436891663
Vermis_6,0.5351198465315902,0.0009583894562695361,0.0007340591710975245,0.001407050026613559
Vermis_7,0.472406294696163,0.0009012002987070936,0.0006876596410051958,0.001328281614110889
Vermis_8,0.4500053053657365,0.000888657182639256,0.0006823514747489416,0.001301268598419885
Vermis_9,0.44220084097377726,0.001048899506647272,0.0008410511850611687,0.0014645961498194783
Vermis_10,0.22229133186692818,0.0020137858101047044,0.0018164650577111629,0.002408427314891788
