ROI,FA_mean,MD_mean,RD_mean,AD_mean
Frontal_Med_Orb_R,0.17614877129050596,0.001714892479367953,0.0015928543249019056,0.0019589687883000474
Rectus_L,0.26298110791121015,0.0014869924587398284,0.0013377754364221701,0.0017854265033751453
Rectus_R,0.2086315137786087,0.001854492528667337,0.0016993620299667377,0.0021647535260685353
Insula_L,0.24897102630140674,0.001163255171459859,0.001049547037164204,0.0013906714400511687
Insula_R,0.25786418502494807,0.001143639570797019,0.0010232916537713463,0.0013843354048483642
Cingulum_Ant_L,0.2494109658666587,0.0011821658938366787,0.0010675759290256156,0.0014113458234588049
Cingulum_Ant_R,0.20833595620935627,0.0013962796951393595,0.0012791288223240303,0.0016305814407700178
Cingulum_Mid_L,0.25661036198170945,0.0012938933814271528,0.0011611759415526583,0.0015593282611761428
Cingulum_Mid_R,0.2276273517614282,0.001206810515162613,0.001100009145791833,0.0014204132539041728
Cingulum_Post_L,0.16784824844105273,0.001409198813487796,0.0013009257703311841,0.0016257448998010192
Cingulum_Post_R,0.21080386257560646,0.0010699916690275282,0.000975000535791326,0.0012599739354999327
Hippocampus_L,0.3340026373188294,0.001665546383356798,0.001457701760287345,0.0020812356294957037
Hippocampus_R,0.36646251787284945,0.0014945153470926054,0.0012877226264665705,0.0019081007883446752
ParaHippocampal_L,0.2591925243978466,0.0016905485945192596,0.0015199100603888105,0.002031825662780158
ParaHippocampal_R,0.24698640991187154,0.0019947368051177394,0.0018125164283451045,0.0023591775586630087
Amygdala_L,0.49959102103726133,0.0008920412740339245,0.0006632538466332288,0.0013496161288353153
Amygdala_R,0.5130342581870999,0.000782064554722679,0.0005346948212745033,0.00127680402161903
Calcarine_L,0.5417955726534233,0.00073228690452302,0.0005427391634404444,0.0011113823866881712
Calcarine_R,0.4496204430251716,0.0009395298707076675,0.0007705255595667954,0.0012775384929894114
Cuneus_L,0.6621048155316426,0.00047914445693116416,0.00027827109286037544,0.0008808911850727414
Cuneus_R,0.6363031635341738,0.00047200601688175757,0.0002867836522140013,0.0008424507462172702
Lingual_L,0.418459608383249,0.0008844780894423371,0.0007162080842702326,0.0012210180997865461
Lingual_R,0.3922864974223696,0.0009322617878679413,0.0007780811894904947,0.0012406229846228347
Occipital_Sup_L,0.6902393053394709,0.0003886854037397611,0.0001802316569871332,0.0008055928972450168
Occipital_Sup_R,0.6853020770208039,0.00040713623284583246,0.00020129683705345837,0.0008188150244305808
Occipital_Mid_L,0.6975764342318463,0.00035342897258207735,0.00015778815621169642,0.0007447106053228393
Occipital_Mid_R,0.6968888014878983,0.00037220958027951994,0.00016809188408534499,0.0007804449726678698
Occipital_Inf_L,0.6796888049567641,0.0004581044126717934,0.0002546125124639878,0.0008650882130874045
Occipital_Inf_R,0.6349049191445257,0.0005188296639575561,0.0003030557639150209,0.0009503774640426263
Fusiform_L,0.33492146328135636,0.001210577407370648,0.0010375627093343438,0.0015566068034432571
Fusiform_R,0.28507287721473173,0.0014302627639705624,0.0012707039186123504,0.001749380454686986
Postcentral_L,0.5056144041506834,0.0006797758722441421,0.0005228478782490681,0.0009936318602342899
Postcentral_R,0.5011863967102228,0.0006983519793773567,0.0005337548226695436,0.0010275462927929826
Parietal_Sup_L,0.5880207433042872,0.0003694259595652749,0.00020185687419745465,0.0007045641303009154
Parietal_Sup_R,0.15949405888462148,0.000963751806327933,0.0008764209171963676,0.001138413584591064
Parietal_Inf_L,0.5879198641174147,0.0005116459848803558,0.00034567199013229926,0.000843593974376469
Parietal_Inf_R,0.6268655592489892,0.0004332299960802678,0.000266446266641384,0.0007667974549580353
SupraMarginal_L,0.5946347942619259,0.0005050949832914614,0.0003356670176802832,0.0008439509145138176
SupraMarginal_R,0.5520619738568106,0.0006373093515598067,0.00046301952384954757,0.000985889006980325
Angular_L,0.6478216378319392,0.00041324226555797814,0.00023738414090911005,0.000764958514855714
Angular_R,0.649523788436499,0.00042179354837383967,0.0002456873551148227,0.0007740059348918738
Precuneus_L,0.3421084760808818,0.0011153014110835719,0.0009673957837568654,0.0014111126657369848
Precuneus_R,0.35520009919596035,0.0010042883840111533,0.0008696474352542109,0.001273570281525038
Paracentral_Lobule_L,0.37065901427689973,0.0010057628378503717,0.0008308271791052828,0.0013556341553405491
Paracentral_Lobule_R,0.7911948388549469,0.00021999376201909957,9.915957875703198e-05,0.0004616621285432347
Caudate_L,0.3006158301229088,0.0016458575837230238,0.0014738642616994359,0.0019898442277702
Caudate_R,0.28548029419128684,0.0019445686789764788,0.0017608652773612986,0.00231197548220684
Putamen_L,0.4936373685631353,0.0008866931985894471,0.0006478488623816399,0.0013643818710050615
Putamen_R,0.45671902919497365,0.0011085824817810455,0.0008686493408687984,0.0015884487636055402
Pallidum_L,0.41555888228357096,0.0016722525210415156,0.0014180981910229256,0.0021805611810786956
Pallidum_R,0.25101598670089664,0.002280553051203974,0.0021069651376729153,0.0026277288782660907
Thalamus_L,0.31855540861626536,0.0013602056568382316,0.001176671657536287,0.0017272736554421206
Thalamus_R,0.31263146876245884,0.0017952299546821792,0.0015872170045052392,0.0022112558550360585
Heschl_L,0.2576208593605931,0.001019430404680758,0.0009122967249194819,0.0012336977642033104
Heschl_R,0.20637980239958673,0.0011671363523951372,0.001072697791322348,0.001356013474540716
Temporal_Sup_L,0.31855395589880636,0.001157187170140415,0.0010189113939335533,0.0014337387225541393
Temporal_Sup_R,0.2880368094065493,0.0012908966208098553,0.0011528935094865685,0.0015669028434564286
Temporal_Pole_Sup_L,0.22313398397997955,0.0016494665215981486,0.001517016960364186,0.0019143656440660745
Temporal_Pole_Sup_R,0.2130962500873822,0.0018136311139199093,0.001673562871139727,0.0020937675994802743
Temporal_Mid_L,0.4338922353872576,0.0009205695648951449,0.0007545502838160011,0.0012526081270534323
Temporal_Mid_R,0.35659971724346273,0.0010928297183103268,0.0009333278191938433,0.0014118335165432942
Temporal_Pole_Mid_L,0.2447218394824541,0.0013703118186654264,0.0012388289076133445,0.0016332776407695909
Temporal_Pole_Mid_R,0.2119173518261263,0.0016238033743209734,0.0014960054629171529,0.0018793991971286137
Temporal_Inf_L,0.34369614979065394,0.0010443234860472563,0.0008865870738059953,0.0013597963105297782
Temporal_Inf_R,0.28458223070687544,0.0011679759262234386,0.0010261550387562087,0.0014516177011578985
Cerebelum_Crus1_L,0.46940044164181643,0.0008894478198091855,0.0006879899548912532,0.0012923635496450501
Cerebelum_Crus1_R,0.40547618299381377,0.0009564527023907213,0.0007768822847549285,0.0013155935376623067
Cerebelum_Crus2_L,0.47761452239790086,0.0008216690015891739,0.0006201400394896789,0.001224726925788164
Cerebelum_Crus2_R,0.3944811056454279,0.0010359816187356572,0.0008408336187428011,0.001426277618721369
Cerebelum_3_L,0.14019245380076634,0.0011170101668985873,0.0010538174736519966,0.0012433955533917688
Cerebelum_3_R,0.22256092360312935,0.0011227688454534873,0.001020174658634265,0.001327957219091932
Cerebelum_4_5_L,0.20273308002067206,0.0011465932141452926,0.0010502956278640079,0.001339188386707862
Cerebelum_4_5_R,0.2156395797715463,0.0017828100386592899,0.0016299348671039765,0.0020885603817699157
Cerebelum_6_L,0.29138135625834244,0.001044322708574383,0.0009106767179996142,0.0013116146897239212
Cerebelum_6_R,0.2720753561458122,0.0010884559883770418,0.0009579623966817448,0.0013494431717676354
Cerebelum_7b_L,0.38427871976073763,0.0011414995502489606,0.0009364205948808818,0.0015516574609851185
Cerebelum_7b_R,0.300856352070883,0.0011651357291360724,0.000997293756783823,0.0015008196738405708
Cerebelum_8_L,0.25241376369922275,0.001219875783772435,0.0010740544852474588,0.0015115183808223874
Cerebelum_8_R,0.23739147504454503,0.016679083641917076,0.016560240931728403,0.016916769062294442
Cerebelum_9_L,0.1978510149334214,0.0010307730064239118,0.0009353277053607565,0.0012216636085502222
Cerebelum_9_R,0.18557980264891427,0.001068396754839583,0.0009807873237356005,0.001243615617047548
Cerebelum_10_L,0.2100249761222076,0.0007987950495358044,0.0007102268157203965,0.0009759315171666206
Cerebelum_10_R,0.16657474341857278,0.0009991328575086138,0.0009146763077312818,0.0011680459570632777
Vermis_1_2,0.14037273496354352,0.0015730163478377115,0.0014741575190175315,0.001770734005478071
Vermis_3,0.1376234325257804,0.0013577072899632787,0.001291128034188762,0.001490865801512312
Vermis_4_5,0.156589951118426,0.0013121716897783362,0.0012345803387291802,0.0014673543918766474
Vermis_6,0.3161386499185497,0.0011048742012744,0.0009546250975045408,0.0014053724088141182
Vermis_7,0.37246625691439234,0.000986091413746878,0.0008139260913768974,0.0013304220584868392
Vermis_8,0.22900870248679533,0.0013084455827237938,0.0011863879448447221,0.0015525608584819367
Vermis_9,0.16508534079549514,0.0011256378858655956,0.0010532707956442623,0.0012703720663082623
Vermis_10,0.12472087335193793,0.001467620259625004,0.0013941697659549126,0.0016145212469651869
