ROI,FA_mean,MD_mean,RD_mean,AD_mean
Occipital_Inf_R,0.6696097663715506,0.0003140770110011364,0.00014391492979448864,0.0006544011734144321
Fusiform_L,0.3361385569446458,0.0013026164852668013,0.0011131078021327067,0.0016816338515349902
Fusiform_R,0.28747756698873506,0.0013872486471158388,0.0012250400596385378,0.0017116658220704408
Postcentral_L,0.629825996591827,0.0004751639973747785,0.0003097917703199854,0.0008059084514843647
Postcentral_R,0.6955633298047068,0.0003371874687099654,0.00017402550953248087,0.0006635113870649346
Parietal_Inf_L,0.6693169781221039,0.00032356680756502127,0.0001442508699704617,0.0006821986827541404
SupraMarginal_L,0.671381849076665,0.0003527500318699772,0.00018427193299196576,0.0006897062296259999
SupraMarginal_R,0.6738978827378226,0.0003631856650621422,0.00019093366712204346,0.0007076896609423397
Angular_L,0.6094069286780913,0.0003885009925674699,0.00021624542029882922,0.0007330121371047512
Angular_R,0.6731722844557659,0.00035912032900258905,0.00018798572928172209,0.0007013895284443227
Precuneus_L,0.2856261461925928,0.0013031878382446435,0.0011496511024780877,0.0016102613097777562
Precuneus_R,0.2709473020490597,0.0012814218546461998,0.0011460134408171712,0.0015522386823042566
Caudate_L,0.2551758963196543,0.0014131696759492702,0.0012586956176081992,0.001722117792631413
Caudate_R,0.2399265791416185,0.001517605311617636,0.0013691645387590608,0.001814486857334786
Putamen_L,0.3188646127923204,0.0012985556466012709,0.001119890481466058,0.0016558859768716972
Putamen_R,0.31810204206032316,0.001035664006671236,0.0008769881752704377,0.0013530156694728322
Pallidum_L,0.3522328162086777,0.001532982118507077,0.001305675572644311,0.001987595210232609
Pallidum_R,0.40975328363747276,0.0011451662616618356,0.0009090081493910596,0.0016174824862033876
Thalamus_L,0.2722951107293249,0.0010269449752901543,0.000904377280353338,0.001272080365163787
Thalamus_R,0.2742141526745252,0.0010858713484882417,0.0009550075731516383,0.0013475988991614486
Heschl_L,0.13391687668785374,0.001671749968812133,0.0015964833759992223,0.0018222831544379547
Heschl_R,0.1330658132004791,0.0017924432224559386,0.0017110049807271214,0.001955319705913573
Temporal_Sup_L,0.3433171493867704,0.0010845964760805254,0.0009560280863779606,0.0013417332554856547
Temporal_Sup_R,0.38499264936042094,0.001057368739024901,0.0009102263848180218,0.0013516534474386597
Temporal_Pole_Sup_L,0.219014803947771,0.0012929323205364454,0.001175749596365845,0.0015272977688776464
Temporal_Pole_Sup_R,0.1740665669667922,0.001981158530882362,0.0018410085798308423,0.0022614584329854015
Temporal_Mid_L,0.4098107345519266,0.0010130494160717517,0.0008607214125296347,0.0013177054231559857
Temporal_Mid_R,0.499084040418557,0.0007865338325535305,0.000629070048638817,0.0011014614003829572
Temporal_Pole_Mid_L,0.20891808836733863,0.001874664612592072,0.001721960279156698,0.0021800732794628195
Temporal_Pole_Mid_R,0.23024266368055585,0.0016734225925827757,0.0015245905965694743,0.0019710865846093778
Temporal_Inf_L,0.28973696276795463,0.0013509229346890658,0.0012038439593023951,0.0016450808854624075
Temporal_Inf_R,0.3417277644454512,0.0011346171534146877,0.000996325127001247,0.0014112012062415693
Cerebelum_Crus1_L,0.41370330832881236,0.0010340518480141043,0.000840887274492519,0.0014203809950572748
Cerebelum_Crus1_R,0.4786114329372919,0.0008353415037153698,0.0006548756019439807,0.001196273307258148
Cerebelum_Crus2_L,0.42189058517766714,0.001055800465004351,0.0008352685851381139,0.0014968642247368243
Cerebelum_Crus2_R,0.4273890014886786,0.0009408114309552528,0.0007392529408121897,0.0013439284112413792
Cerebelum_3_L,0.3167799167955328,0.0011273835211711792,0.0009399820950330038,0.00150218637344753
Cerebelum_3_R,0.25098112096213887,0.0013063238700928017,0.0011584688412333995,0.0016020339278116065
Cerebelum_4_5_L,0.2301296580244682,0.0014852047165585178,0.001350192095083481,0.0017552299595085907
Cerebelum_4_5_R,0.24742698482059683,0.0013561373941548154,0.0012133351176065715,0.0016417419472513027
Cerebelum_6_L,0.2454674678003747,0.0012919245007072173,0.001143263211024108,0.0015892470800734353
Cerebelum_6_R,0.28084784031171117,0.0012810660708292168,0.0011205883310415818,0.0016020215504044875
Cerebelum_7b_L,0.2756121590659012,0.0012107565441727074,0.0010495500989272512,0.0015331694346636209
Cerebelum_7b_R,0.37831575325770345,0.0010979389576942303,0.0008784884177294734,0.0015368400376237444
Cerebelum_8_L,0.2137928275822094,0.0010862060437414219,0.0009815203377301345,0.0012955774557639964
Cerebelum_8_R,0.24825338617613288,0.0012384482469528929,0.001091623400233011,0.0015320979403926564
Cerebelum_9_L,0.23813150291362079,0.0011242905072569862,0.001008461003506632,0.0013559495147576952
Cerebelum_9_R,0.16003182428866275,0.0014040165413719391,0.001313765657171673,0.0015845183097724723
Cerebelum_10_L,0.20668477224869322,0.002067290474643584,0.001894696199003321,0.002412479025924111
Cerebelum_10_R,0.3524135680166876,0.0010456804599686144,0.0008594403858483547,0.0014181606082091334
Vermis_1_2,0.10262327049665104,0.0013824184166054373,0.0013273056221136913,0.00149264400558893
Vermis_3,0.08555634037093618,0.0014975499059629665,0.0014442597787078652,0.0016041301604731695
Vermis_4_5,0.14955302724926972,0.0016490110257777843,0.0015415661100919185,0.0018639008571495156
Vermis_6,0.33036186370954806,0.0012138309650426059,0.001041029815021392,0.0015594332650850336
Vermis_7,0.3576794225223003,0.0012339323822359498,0.001026100383471132,0.0016495963797655857
Vermis_8,0.20584313602219348,0.0012210695245784475,0.00110904157255753,0.0014451254286202823
Vermis_9,0.16801029772005138,0.0011035204121183945,0.001028280549747247,0.0012540001368606894
Vermis_10,0.13204428411060887,0.0014007479473187514,0.0013327217871738736,0.0015368002676085072
